Station,Month,Parameter,From,To,Date,Concentration
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-23,91.54
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-24,96.23
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-24,82.86
RKPURAM,Jan,NO2, 02:00:00, 02:59:00,2016-01-24,74.29
RKPURAM,Jan,NO2, 03:00:00, 03:59:00,2016-01-24,72.33
RKPURAM,Jan,NO2, 04:00:00, 04:59:00,2016-01-24,64.67
RKPURAM,Jan,NO2, 05:00:00, 05:59:00,2016-01-24,71.29
RKPURAM,Jan,NO2, 06:00:00, 06:59:00,2016-01-24,84.01
RKPURAM,Jan,NO2, 07:00:00, 07:59:00,2016-01-24,80.7
RKPURAM,Jan,NO2, 08:00:00, 08:59:00,2016-01-24,80.7
RKPURAM,Jan,NO2, 09:00:00, 09:59:00,2016-01-24,99.45
RKPURAM,Jan,NO2, 10:00:00, 10:59:00,2016-01-24,95.26
RKPURAM,Jan,NO2, 11:00:00, 11:59:00,2016-01-24,96.38
RKPURAM,Jan,NO2, 12:00:00, 12:59:00,2016-01-24,103.4
RKPURAM,Jan,NO2, 13:00:00, 13:59:00,2016-01-24,111.43
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-24,106.79
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-24,95.46
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-24,99.33
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-24,108.52
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-24,108.59
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-24,105.42
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-24,98.74
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-24,95.58
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-24,88.08
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-24,79.29
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-25,82.02
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-25,81.2
RKPURAM,Jan,NO2, 02:00:00, 02:59:00,2016-01-25,80.15
RKPURAM,Jan,NO2, 03:00:00, 03:59:00,2016-01-25,80.08
RKPURAM,Jan,NO2, 04:00:00, 04:59:00,2016-01-25,59.6
RKPURAM,Jan,NO2, 05:00:00, 05:59:00,2016-01-25,52.3
RKPURAM,Jan,NO2, 06:00:00, 06:59:00,2016-01-25,53.63
RKPURAM,Jan,NO2, 07:00:00, 07:59:00,2016-01-25,64.72
RKPURAM,Jan,NO2, 08:00:00, 08:59:00,2016-01-25,73.8
RKPURAM,Jan,NO2, 09:00:00, 09:59:00,2016-01-25,85.55
RKPURAM,Jan,NO2, 10:00:00, 10:59:00,2016-01-25,96.96
RKPURAM,Jan,NO2, 11:00:00, 11:59:00,2016-01-25,99.46
RKPURAM,Jan,NO2, 12:00:00, 12:59:00,2016-01-25,98.3
RKPURAM,Jan,NO2, 13:00:00, 13:59:00,2016-01-25,81.75
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-25,77.82
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-25,87.09
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-25,90.02
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-25,135.45
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-25,135.16
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-25,127.29
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-25,125.43
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-25,107.46
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-25,97.31
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-25,90.43
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-26,90.09
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-26,98.46
RKPURAM,Jan,NO2, 02:00:00, 02:59:00,2016-01-26,104.71
RKPURAM,Jan,NO2, 03:00:00, 03:59:00,2016-01-26,100.92
RKPURAM,Jan,NO2, 04:00:00, 04:59:00,2016-01-26,80.97
RKPURAM,Jan,NO2, 05:00:00, 05:59:00,2016-01-26,76.08
RKPURAM,Jan,NO2, 06:00:00, 06:59:00,2016-01-26,77.88
RKPURAM,Jan,NO2, 07:00:00, 07:59:00,2016-01-26,76.74
RKPURAM,Jan,NO2, 08:00:00, 08:59:00,2016-01-26,97.33
RKPURAM,Jan,NO2, 09:00:00, 09:59:00,2016-01-26,144.07
RKPURAM,Jan,NO2, 10:00:00, 10:59:00,2016-01-26,138.88
RKPURAM,Jan,NO2, 11:00:00, 11:59:00,2016-01-26,140.52
RKPURAM,Jan,NO2, 12:00:00, 12:59:00,2016-01-26,126.24
RKPURAM,Jan,NO2, 13:00:00, 13:59:00,2016-01-26,93.09
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-26,65.26
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-26,43.85
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-26,87.75
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-26,134.93
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-26,150.85
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-26,146.36
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-26,114.14
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-26,91.82
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-26,92.58
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-26,100.12
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-27,91.65
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-27,94.38
RKPURAM,Jan,NO2, 02:00:00, 02:59:00,2016-01-27,91.42
RKPURAM,Jan,NO2, 03:00:00, 03:59:00,2016-01-27,93.7
RKPURAM,Jan,NO2, 04:00:00, 04:59:00,2016-01-27,74.62
RKPURAM,Jan,NO2, 05:00:00, 05:59:00,2016-01-27,68.96
RKPURAM,Jan,NO2, 06:00:00, 06:59:00,2016-01-27,56.32
RKPURAM,Jan,NO2, 07:00:00, 07:59:00,2016-01-27,84.2
RKPURAM,Jan,NO2, 08:00:00, 08:59:00,2016-01-27,121.78
RKPURAM,Jan,NO2, 09:00:00, 09:59:00,2016-01-27,101.38
RKPURAM,Jan,NO2, 10:00:00, 10:59:00,2016-01-27,60.44
RKPURAM,Jan,NO2, 11:00:00, 11:59:00,2016-01-27,49.47
RKPURAM,Jan,NO2, 12:00:00, 12:59:00,2016-01-27,33.53
RKPURAM,Jan,NO2, 13:00:00, 13:59:00,2016-01-27,34.69
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-27,28.18
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-27,33.47
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-27,80.63
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-27,187.2
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-27,188.93
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-27,176.72
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-27,151.63
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-27,111.78
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-27,100.52
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-27,65.1
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-28,46.72
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-28,46.68
RKPURAM,Jan,NO2, 02:00:00, 02:59:00,2016-01-28,56.99
RKPURAM,Jan,NO2, 03:00:00, 03:59:00,2016-01-28,65.56
RKPURAM,Jan,NO2, 04:00:00, 04:59:00,2016-01-28,58.46
RKPURAM,Jan,NO2, 05:00:00, 05:59:00,2016-01-28,48.99
RKPURAM,Jan,NO2, 06:00:00, 06:59:00,2016-01-28,47.52
RKPURAM,Jan,NO2, 07:00:00, 07:59:00,2016-01-28,71.03
RKPURAM,Jan,NO2, 08:00:00, 08:59:00,2016-01-28,165.29
RKPURAM,Jan,NO2, 09:00:00, 09:59:00,2016-01-28,238.87
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-28,65.58
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-28,64.19
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-28,62.73
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-28,105.45
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-28,157.08
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-28,155.94
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-28,139.53
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-28,120.14
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-28,92.46
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-28,94.34
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-29,84.13
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-29,61.9
RKPURAM,Jan,NO2, 02:00:00, 02:59:00,2016-01-29,79.99
RKPURAM,Jan,NO2, 03:00:00, 03:59:00,2016-01-29,70.47
RKPURAM,Jan,NO2, 04:00:00, 04:59:00,2016-01-29,54.93
RKPURAM,Jan,NO2, 05:00:00, 05:59:00,2016-01-29,53.4
RKPURAM,Jan,NO2, 06:00:00, 06:59:00,2016-01-29,62.22
RKPURAM,Jan,NO2, 07:00:00, 07:59:00,2016-01-29,79.13
RKPURAM,Jan,NO2, 08:00:00, 08:59:00,2016-01-29,116.99
RKPURAM,Jan,NO2, 09:00:00, 09:59:00,2016-01-29,174.6
RKPURAM,Jan,NO2, 10:00:00, 10:59:00,2016-01-29,93.94
RKPURAM,Jan,NO2, 11:00:00, 11:59:00,2016-01-29,74.33
RKPURAM,Jan,NO2, 12:00:00, 12:59:00,2016-01-29,44.1
RKPURAM,Jan,NO2, 13:00:00, 13:59:00,2016-01-29,46.06
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-29,148.27
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-29,186.46
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-29,208.15
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-29,242.75
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-29,217.19
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-29,186.87
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-29,159.22
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-29,144.13
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-29,133.53
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-29,138.46
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-30,136.62
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-30,123.93
RKPURAM,Jan,NO2, 02:00:00, 02:59:00,2016-01-30,95.72
RKPURAM,Jan,NO2, 03:00:00, 03:59:00,2016-01-30,88.67
RKPURAM,Jan,NO2, 04:00:00, 04:59:00,2016-01-30,74.2
RKPURAM,Jan,NO2, 05:00:00, 05:59:00,2016-01-30,70.56
RKPURAM,Jan,NO2, 06:00:00, 06:59:00,2016-01-30,57.57
RKPURAM,Jan,NO2, 07:00:00, 07:59:00,2016-01-30,93.29
RKPURAM,Jan,NO2, 08:00:00, 08:59:00,2016-01-30,135.47
RKPURAM,Jan,NO2, 09:00:00, 09:59:00,2016-01-30,183.29
RKPURAM,Jan,NO2, 10:00:00, 10:59:00,2016-01-30,124.2
RKPURAM,Jan,NO2, 11:00:00, 11:59:00,2016-01-30,101.43
RKPURAM,Jan,NO2, 12:00:00, 12:59:00,2016-01-30,69.87
RKPURAM,Jan,NO2, 13:00:00, 13:59:00,2016-01-30,58.3
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-30,94.84
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-30,98.52
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-30,126.47
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-30,239.35
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-30,234.43
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-30,220.16
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-30,186.29
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-30,133.49
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-30,98.78
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-30,93.23
RKPURAM,Jan,NO2, 00:00:00, 00:59:00,2016-01-31,107.27
RKPURAM,Jan,NO2, 01:00:00, 01:59:00,2016-01-31,86.6
RKPURAM,Jan,NO2, 11:00:00, 11:59:00,2016-01-31,71.49
RKPURAM,Jan,NO2, 12:00:00, 12:59:00,2016-01-31,54.12
RKPURAM,Jan,NO2, 13:00:00, 13:59:00,2016-01-31,49.02
RKPURAM,Jan,NO2, 14:00:00, 14:59:00,2016-01-31,54.33
RKPURAM,Jan,NO2, 15:00:00, 15:59:00,2016-01-31,71.03
RKPURAM,Jan,NO2, 16:00:00, 16:59:00,2016-01-31,65.89
RKPURAM,Jan,NO2, 17:00:00, 17:59:00,2016-01-31,85.81
RKPURAM,Jan,NO2, 18:00:00, 18:59:00,2016-01-31,109.31
RKPURAM,Jan,NO2, 19:00:00, 19:59:00,2016-01-31,116.13
RKPURAM,Jan,NO2, 20:00:00, 20:59:00,2016-01-31,112.27
RKPURAM,Jan,NO2, 21:00:00, 21:59:00,2016-01-31,108.12
RKPURAM,Jan,NO2, 22:00:00, 22:59:00,2016-01-31,105.59
RKPURAM,Jan,NO2, 23:00:00, 23:59:00,2016-01-31,103.13
FARIDABAD,Dec,NO2, 00:00:00, 00:59:00,2015-12-01,39.93
FARIDABAD,Dec,NO2, 01:00:00, 01:59:00,2015-12-01,39.13
FARIDABAD,Dec,NO2, 02:00:00, 02:59:00,2015-12-01,35.51
FARIDABAD,Dec,NO2, 03:00:00, 03:59:00,2015-12-01,33.4
FARIDABAD,Dec,NO2, 04:00:00, 04:59:00,2015-12-01,30.9
FARIDABAD,Dec,NO2, 05:00:00, 05:59:00,2015-12-01,29.72
FARIDABAD,Dec,NO2, 06:00:00, 06:59:00,2015-12-01,29.67
FARIDABAD,Dec,NO2, 07:00:00, 07:59:00,2015-12-01,29.7
FARIDABAD,Dec,NO2, 08:00:00, 08:59:00,2015-12-01,28.67
FARIDABAD,Dec,NO2, 09:00:00, 09:59:00,2015-12-01,36.86
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-01,36.7
FARIDABAD,Dec,NO2, 11:00:00, 11:59:00,2015-12-01,40.03
FARIDABAD,Dec,NO2, 12:00:00, 12:59:00,2015-12-01,53.69
FARIDABAD,Dec,NO2, 13:00:00, 13:59:00,2015-12-01,55.86
FARIDABAD,Dec,NO2, 14:00:00, 14:59:00,2015-12-01,59.92
FARIDABAD,Dec,NO2, 15:00:00, 15:59:00,2015-12-01,40.94
FARIDABAD,Dec,NO2, 16:00:00, 16:59:00,2015-12-01,39.08
FARIDABAD,Dec,NO2, 17:00:00, 17:59:00,2015-12-01,76.37
FARIDABAD,Dec,NO2, 18:00:00, 18:59:00,2015-12-01,50.29
FARIDABAD,Dec,NO2, 19:00:00, 19:59:00,2015-12-01,33.94
FARIDABAD,Dec,NO2, 20:00:00, 20:59:00,2015-12-01,30.96
FARIDABAD,Dec,NO2, 21:00:00, 21:59:00,2015-12-01,28.97
FARIDABAD,Dec,NO2, 22:00:00, 22:59:00,2015-12-01,27.2
FARIDABAD,Dec,NO2, 23:00:00, 23:59:00,2015-12-01,29.41
FARIDABAD,Dec,NO2, 00:00:00, 00:59:00,2015-12-02,29.59
FARIDABAD,Dec,NO2, 01:00:00, 01:59:00,2015-12-02,31.81
FARIDABAD,Dec,NO2, 02:00:00, 02:59:00,2015-12-02,29.3
FARIDABAD,Dec,NO2, 03:00:00, 03:59:00,2015-12-02,30.32
FARIDABAD,Dec,NO2, 04:00:00, 04:59:00,2015-12-02,30.36
FARIDABAD,Dec,NO2, 05:00:00, 05:59:00,2015-12-02,28.27
FARIDABAD,Dec,NO2, 06:00:00, 06:59:00,2015-12-02,26.06
FARIDABAD,Dec,NO2, 07:00:00, 07:59:00,2015-12-02,27.97
FARIDABAD,Dec,NO2, 08:00:00, 08:59:00,2015-12-02,29.29
FARIDABAD,Dec,NO2, 09:00:00, 09:59:00,2015-12-02,35.66
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-02,52.2
FARIDABAD,Dec,NO2, 11:00:00, 11:59:00,2015-12-02,200.5
FARIDABAD,Dec,NO2, 12:00:00, 12:59:00,2015-12-02,104.22
FARIDABAD,Dec,NO2, 13:00:00, 13:59:00,2015-12-02,66.43
FARIDABAD,Dec,NO2, 14:00:00, 14:59:00,2015-12-02,69.67
FARIDABAD,Dec,NO2, 15:00:00, 15:59:00,2015-12-02,78.79
FARIDABAD,Dec,NO2, 16:00:00, 16:59:00,2015-12-02,87.7
FARIDABAD,Dec,NO2, 17:00:00, 17:59:00,2015-12-02,127.24
FARIDABAD,Dec,NO2, 18:00:00, 18:59:00,2015-12-02,111.74
FARIDABAD,Dec,NO2, 19:00:00, 19:59:00,2015-12-02,88.93
FARIDABAD,Dec,NO2, 20:00:00, 20:59:00,2015-12-02,72
FARIDABAD,Dec,NO2, 21:00:00, 21:59:00,2015-12-02,82.81
FARIDABAD,Dec,NO2, 22:00:00, 22:59:00,2015-12-02,100.19
FARIDABAD,Dec,NO2, 23:00:00, 23:59:00,2015-12-02,84.23
FARIDABAD,Dec,NO2, 00:00:00, 00:59:00,2015-12-03,61.78
FARIDABAD,Dec,NO2, 01:00:00, 01:59:00,2015-12-03,57.07
FARIDABAD,Dec,NO2, 02:00:00, 02:59:00,2015-12-03,76.91
FARIDABAD,Dec,NO2, 03:00:00, 03:59:00,2015-12-03,73.46
FARIDABAD,Dec,NO2, 04:00:00, 04:59:00,2015-12-03,77.76
FARIDABAD,Dec,NO2, 05:00:00, 05:59:00,2015-12-03,75.07
FARIDABAD,Dec,NO2, 06:00:00, 06:59:00,2015-12-03,63.72
FARIDABAD,Dec,NO2, 07:00:00, 07:59:00,2015-12-03,60.32
FARIDABAD,Dec,NO2, 08:00:00, 08:59:00,2015-12-03,57.63
FARIDABAD,Dec,NO2, 09:00:00, 09:59:00,2015-12-03,166.99
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-03,57.65
FARIDABAD,Dec,NO2, 11:00:00, 11:59:00,2015-12-03,57.12
FARIDABAD,Dec,NO2, 12:00:00, 12:59:00,2015-12-03,41.96
FARIDABAD,Dec,NO2, 13:00:00, 13:59:00,2015-12-03,39.3
FARIDABAD,Dec,NO2, 14:00:00, 14:59:00,2015-12-03,38.63
FARIDABAD,Dec,NO2, 15:00:00, 15:59:00,2015-12-03,36.66
FARIDABAD,Dec,NO2, 16:00:00, 16:59:00,2015-12-03,39.37
FARIDABAD,Dec,NO2, 17:00:00, 17:59:00,2015-12-03,50.91
FARIDABAD,Dec,NO2, 18:00:00, 18:59:00,2015-12-03,61.33
FARIDABAD,Dec,NO2, 19:00:00, 19:59:00,2015-12-03,71.28
FARIDABAD,Dec,NO2, 20:00:00, 20:59:00,2015-12-03,79.57
FARIDABAD,Dec,NO2, 21:00:00, 21:59:00,2015-12-03,58.43
FARIDABAD,Dec,NO2, 22:00:00, 22:59:00,2015-12-03,49.71
FARIDABAD,Dec,NO2, 23:00:00, 23:59:00,2015-12-03,49.79
FARIDABAD,Dec,NO2, 00:00:00, 00:59:00,2015-12-04,42.15
FARIDABAD,Dec,NO2, 01:00:00, 01:59:00,2015-12-04,37.81
FARIDABAD,Dec,NO2, 02:00:00, 02:59:00,2015-12-04,32.05
FARIDABAD,Dec,NO2, 03:00:00, 03:59:00,2015-12-04,28.85
FARIDABAD,Dec,NO2, 04:00:00, 04:59:00,2015-12-04,30.37
FARIDABAD,Dec,NO2, 05:00:00, 05:59:00,2015-12-04,31.69
FARIDABAD,Dec,NO2, 06:00:00, 06:59:00,2015-12-04,31.08
FARIDABAD,Dec,NO2, 07:00:00, 07:59:00,2015-12-04,38.88
FARIDABAD,Dec,NO2, 08:00:00, 08:59:00,2015-12-04,47.99
FARIDABAD,Dec,NO2, 09:00:00, 09:59:00,2015-12-04,134.43
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-04,235.24
FARIDABAD,Dec,NO2, 11:00:00, 11:59:00,2015-12-04,53.75
FARIDABAD,Dec,NO2, 12:00:00, 12:59:00,2015-12-04,35.69
FARIDABAD,Dec,NO2, 13:00:00, 13:59:00,2015-12-04,33.35
FARIDABAD,Dec,NO2, 14:00:00, 14:59:00,2015-12-04,39.26
FARIDABAD,Dec,NO2, 15:00:00, 15:59:00,2015-12-04,45.37
FARIDABAD,Dec,NO2, 16:00:00, 16:59:00,2015-12-04,59.99
FARIDABAD,Dec,NO2, 17:00:00, 17:59:00,2015-12-04,106.94
FARIDABAD,Dec,NO2, 18:00:00, 18:59:00,2015-12-04,111.61
FARIDABAD,Dec,NO2, 19:00:00, 19:59:00,2015-12-04,110.51
FARIDABAD,Dec,NO2, 20:00:00, 20:59:00,2015-12-04,97.84
FARIDABAD,Dec,NO2, 21:00:00, 21:59:00,2015-12-04,83.28
FARIDABAD,Dec,NO2, 22:00:00, 22:59:00,2015-12-04,82.26
FARIDABAD,Dec,NO2, 23:00:00, 23:59:00,2015-12-04,74.4
FARIDABAD,Dec,NO2, 00:00:00, 00:59:00,2015-12-05,44.67
FARIDABAD,Dec,NO2, 01:00:00, 01:59:00,2015-12-05,45.12
FARIDABAD,Dec,NO2, 02:00:00, 02:59:00,2015-12-05,38.4
FARIDABAD,Dec,NO2, 03:00:00, 03:59:00,2015-12-05,38.22
FARIDABAD,Dec,NO2, 04:00:00, 04:59:00,2015-12-05,34.65
FARIDABAD,Dec,NO2, 05:00:00, 05:59:00,2015-12-05,32.57
FARIDABAD,Dec,NO2, 06:00:00, 06:59:00,2015-12-05,38.69
FARIDABAD,Dec,NO2, 07:00:00, 07:59:00,2015-12-05,50.92
FARIDABAD,Dec,NO2, 08:00:00, 08:59:00,2015-12-05,51.01
FARIDABAD,Dec,NO2, 09:00:00, 09:59:00,2015-12-05,104.39
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-05,199.46
FARIDABAD,Dec,NO2, 11:00:00, 11:59:00,2015-12-05,196.8
FARIDABAD,Dec,NO2, 12:00:00, 12:59:00,2015-12-05,87.98
FARIDABAD,Dec,NO2, 13:00:00, 13:59:00,2015-12-05,63.54
FARIDABAD,Dec,NO2, 14:00:00, 14:59:00,2015-12-05,59.13
FARIDABAD,Dec,NO2, 15:00:00, 15:59:00,2015-12-05,59.48
FARIDABAD,Dec,NO2, 16:00:00, 16:59:00,2015-12-05,92.33
FARIDABAD,Dec,NO2, 17:00:00, 17:59:00,2015-12-05,149.11
FARIDABAD,Dec,NO2, 18:00:00, 18:59:00,2015-12-05,134.69
FARIDABAD,Dec,NO2, 19:00:00, 19:59:00,2015-12-05,134.19
FARIDABAD,Dec,NO2, 20:00:00, 20:59:00,2015-12-05,130.23
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-07,54.83
FARIDABAD,Dec,NO2, 11:00:00, 11:59:00,2015-12-07,151.12
FARIDABAD,Dec,NO2, 12:00:00, 12:59:00,2015-12-07,87.63
FARIDABAD,Dec,NO2, 13:00:00, 13:59:00,2015-12-07,70.99
FARIDABAD,Dec,NO2, 14:00:00, 14:59:00,2015-12-07,69.88
FARIDABAD,Dec,NO2, 15:00:00, 15:59:00,2015-12-07,76.34
FARIDABAD,Dec,NO2, 16:00:00, 16:59:00,2015-12-07,82.81
FARIDABAD,Dec,NO2, 17:00:00, 17:59:00,2015-12-07,109.29
FARIDABAD,Dec,NO2, 18:00:00, 18:59:00,2015-12-07,75.25
FARIDABAD,Dec,NO2, 19:00:00, 19:59:00,2015-12-07,66.35
FARIDABAD,Dec,NO2, 20:00:00, 20:59:00,2015-12-07,75.73
FARIDABAD,Dec,NO2, 21:00:00, 21:59:00,2015-12-07,67.46
FARIDABAD,Dec,NO2, 22:00:00, 22:59:00,2015-12-07,48.08
FARIDABAD,Dec,NO2, 23:00:00, 23:59:00,2015-12-07,46.42
FARIDABAD,Dec,NO2, 00:00:00, 00:59:00,2015-12-08,54.21
FARIDABAD,Dec,NO2, 01:00:00, 01:59:00,2015-12-08,42.82
FARIDABAD,Dec,NO2, 02:00:00, 02:59:00,2015-12-08,46.29
FARIDABAD,Dec,NO2, 03:00:00, 03:59:00,2015-12-08,47.73
FARIDABAD,Dec,NO2, 04:00:00, 04:59:00,2015-12-08,53.31
FARIDABAD,Dec,NO2, 05:00:00, 05:59:00,2015-12-08,53.47
FARIDABAD,Dec,NO2, 06:00:00, 06:59:00,2015-12-08,48.92
FARIDABAD,Dec,NO2, 07:00:00, 07:59:00,2015-12-08,63.72
FARIDABAD,Dec,NO2, 08:00:00, 08:59:00,2015-12-08,72.95
FARIDABAD,Dec,NO2, 09:00:00, 09:59:00,2015-12-08,80.65
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-08,26.94
FARIDABAD,Dec,NO2, 12:00:00, 12:59:00,2015-12-08,102.64
FARIDABAD,Dec,NO2, 13:00:00, 13:59:00,2015-12-08,99.22
FARIDABAD,Dec,NO2, 14:00:00, 14:59:00,2015-12-08,79.61
FARIDABAD,Dec,NO2, 15:00:00, 15:59:00,2015-12-08,80.81
FARIDABAD,Dec,NO2, 16:00:00, 16:59:00,2015-12-08,66.71
FARIDABAD,Dec,NO2, 17:00:00, 17:59:00,2015-12-08,127.29
FARIDABAD,Dec,NO2, 18:00:00, 18:59:00,2015-12-08,107.52
FARIDABAD,Dec,NO2, 19:00:00, 19:59:00,2015-12-08,77.94
FARIDABAD,Dec,NO2, 20:00:00, 20:59:00,2015-12-08,61.64
FARIDABAD,Dec,NO2, 21:00:00, 21:59:00,2015-12-08,51.27
FARIDABAD,Dec,NO2, 22:00:00, 22:59:00,2015-12-08,57.14
FARIDABAD,Dec,NO2, 23:00:00, 23:59:00,2015-12-08,53
FARIDABAD,Dec,NO2, 00:00:00, 00:59:00,2015-12-09,36.47
FARIDABAD,Dec,NO2, 01:00:00, 01:59:00,2015-12-09,35.8
FARIDABAD,Dec,NO2, 02:00:00, 02:59:00,2015-12-09,32.59
FARIDABAD,Dec,NO2, 03:00:00, 03:59:00,2015-12-09,35.94
FARIDABAD,Dec,NO2, 04:00:00, 04:59:00,2015-12-09,35.18
FARIDABAD,Dec,NO2, 05:00:00, 05:59:00,2015-12-09,31.73
FARIDABAD,Dec,NO2, 06:00:00, 06:59:00,2015-12-09,32.78
FARIDABAD,Dec,NO2, 07:00:00, 07:59:00,2015-12-09,39.13
FARIDABAD,Dec,NO2, 08:00:00, 08:59:00,2015-12-09,36.64
FARIDABAD,Dec,NO2, 09:00:00, 09:59:00,2015-12-09,53.78
FARIDABAD,Dec,NO2, 10:00:00, 10:59:00,2015-12-09,125.76
